,date,kot,round_type,round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,game_stadium,attendance,season,derby,while_world_cup,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,while_champion_league,while_european_games,home_key,away_key,home_promoted,home_league_pts,home_is_relegated,home_is_champion,home_pos_b4_game,away_promoted,away_league_pts,away_is_relegated,away_is_champion,away_pos_b4_game,home_team_stadium,away_team_stadium,distance_in_km,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_city,away_team_city
1226,2017-09-17,20:15,Regular Season,4,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,9,5,Bnei Yehuda Tel Aviv,0,1,Roi Reinshreiber,HaMoshava,4300.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 4 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 4 - Hapoel Beer Sheva,0,4,,,7.0,0,7,,,9.0,HaMoshava,Turner,92.49370355690822,11500.0,0.3739130434782609,8.366370301681654,9.350102314351341,2011,6,36,Petah Tikva,Be'er Sheva
1227,2017-09-18,21:00,Regular Season,4,Maccabi Netanya,Maccabi Tel Aviv,8,3,Maccabi Netanya,2,3,Orel Grinfeld,Netanya,9000.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,2017 - Regular Season - 4 - Maccabi Netanya,2017 - Regular Season - 4 - Maccabi Tel Aviv,0,5,,,5.0,0,9,,,4.0,Netanya,Netanya,0.0,13800.0,0.6521739130434783,9.104979856318357,9.532423871145296,2012,5,25,Netanya,Netanya
1228,2017-09-23,18:00,Regular Season,5,Hapoel Acre,Bnei Yehuda Tel Aviv,12,11,Hapoel Acre,1,1,Idan Leiba,Acre Municipal,500.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 5 - Hapoel Acre,2017 - Regular Season - 5 - Bnei Yehuda Tel Aviv,0,5,,,9.0,0,5,,,10.0,Acre Municipal,HaMoshava,91.473813777022,5500.0,0.09090909090909091,6.214608098422191,8.612503371220562,2011,6,36,Acre,Petah Tikva
1229,2017-09-23,19:00,Regular Season,5,Hapoel Raanana,Hapoel Ashkelon,13,7,Hapoel Raanana,0,3,Guy Berger,Netanya,700.0,2017,0,0,0,0,0,0,1,0,0,0,0,1,2017 - Regular Season - 5 - Hapoel Raanana,2017 - Regular Season - 5 - Hapoel Ashkelon,0,1,,,13.0,0,7,,,11.0,Netanya,Sala,75.09862570628287,13800.0,0.050724637681159424,6.551080335043404,9.532423871145296,2012,5,25,Netanya,Ashkelon
1230,2017-09-23,19:15,Regular Season,5,FC Ashdod,Maccabi Netanya,14,4,FC Ashdod,0,3,Asad Gabarin,Yud-Alef,1750.0,2017,0,0,0,0,0,0,1,0,0,0,0,1,2017 - Regular Season - 5 - FC Ashdod,2017 - Regular Season - 5 - Maccabi Netanya,0,1,,,14.0,0,8,,,8.0,Yud-Alef,Netanya,57.423522530876554,7800.0,0.22435897435897437,7.4673710669175595,8.961879012677683,1966,51,2601,Ashdod,Netanya
1231,2017-09-23,20:30,Regular Season,5,Hapoel Haifa,Hapoel Beer Sheva,2,6,Hapoel Beer Sheva,1,1,Gal Leibovitz,Sammy Ofer,7000.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 5 - Hapoel Haifa,2017 - Regular Season - 5 - Hapoel Beer Sheva,0,11,,,2.0,0,8,,,5.0,Sammy Ofer,Turner,168.30925295298871,30858.0,0.22684555058655778,8.85366542803745,10.337151315002972,2014,3,9,Haifa,Be'er Sheva
1232,2017-09-24,19:00,Regular Season,5,Maccabi Petah Tikva,Ihud Bnei Sakhnin,10,9,Maccabi Petah Tikva,1,0,Liran Liany,HaMoshava,1100.0,2017,0,0,0,0,0,0,1,0,0,0,0,1,2017 - Regular Season - 5 - Maccabi Petah Tikva,2017 - Regular Season - 5 - Ihud Bnei Sakhnin,0,6,,,12.0,0,7,,,6.0,HaMoshava,Doha,94.3286993494961,11500.0,0.09565217391304348,7.003065458786462,9.350102314351341,2011,6,36,Petah Tikva,Sakhnin
1233,2017-09-24,21:00,Regular Season,5,Maccabi Tel Aviv,Maccabi Haifa,3,8,Maccabi Haifa,0,0,Alon Yefet,Netanya,12400.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,2017 - Regular Season - 5 - Maccabi Tel Aviv,2017 - Regular Season - 5 - Maccabi Haifa,0,10,,,3.0,0,7,,,7.0,Netanya,Sammy Ofer,55.00741285608684,13800.0,0.8985507246376812,9.425451751593128,9.532423871145296,2012,5,25,Netanya,Haifa
1234,2017-09-25,20:30,Regular Season,5,Beitar Jerusalem,Ironi Kiryat Shmona,1,5,Ironi Kiryat Shmona,1,1,Menashe Masiah,Teddy,10500.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 5 - Beitar Jerusalem,2017 - Regular Season - 5 - Ironi Kiryat Shmona,0,11,,,1.0,0,8,,,4.0,Teddy,Kiryat Shmona Municipal,165.58462476147065,31733.0,0.3308858286326537,9.259130536145614,10.365112427854497,1990,27,729,Jerusalem,Kiryat Shmona
1235,2017-10-01,19:00,Regular Season,6,Bnei Yehuda Tel Aviv,Hapoel Raanana,10,13,Hapoel Raanana,1,0,Zvika Levi,HaMoshava,1500.0,2017,0,0,0,0,0,0,1,0,0,0,0,1,2017 - Regular Season - 6 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 6 - Hapoel Raanana,0,8,,,12.0,0,1,,,13.0,HaMoshava,Netanya,21.068620422647992,11500.0,0.13043478260869565,7.313220387090301,9.350102314351341,2011,6,36,Petah Tikva,Netanya
1236,2017-10-01,20:00,Regular Season,6,Ironi Kiryat Shmona,Hapoel Haifa,8,1,Ironi Kiryat Shmona,0,1,Roi Reinshreiber,Kiryat Shmona Municipal,2100.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 6 - Ironi Kiryat Shmona,2017 - Regular Season - 6 - Hapoel Haifa,0,8,,,5.0,0,14,,,2.0,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,5300.0,0.39622641509433965,7.649692623711514,8.575462099540212,1989,28,784,Kiryat Shmona,Haifa
1237,2017-10-01,20:00,Regular Season,6,Maccabi Haifa,FC Ashdod,6,14,FC Ashdod,1,0,Shalom Ben Avraham,Sammy Ofer,15932.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 6 - Maccabi Haifa,2017 - Regular Season - 6 - FC Ashdod,0,10,,,8.0,0,1,,,14.0,Sammy Ofer,Yud-Alef,111.91424626881171,30858.0,0.5163004731350055,9.676084944301534,10.337151315002972,2014,3,9,Haifa,Ashdod
1238,2017-10-01,21:00,Regular Season,6,Hapoel Ashkelon,Maccabi Tel Aviv,9,5,Hapoel Ashkelon,2,2,Orel Grinfeld,Sala,5120.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,2017 - Regular Season - 6 - Hapoel Ashkelon,2017 - Regular Season - 6 - Maccabi Tel Aviv,0,8,,,7.0,0,11,,,3.0,Sala,Netanya,75.09862570628287,5250.0,0.9752380952380952,8.540909718033554,8.565983355585669,1961,56,3136,Ashkelon,Netanya
1239,2017-10-02,20:15,Regular Season,6,Maccabi Netanya,Maccabi Petah Tikva,2,11,Maccabi Petah Tikva,4,0,Ziv Adler,Netanya,4000.0,2017,0,0,0,0,0,0,0,1,0,0,0,0,2017 - Regular Season - 6 - Maccabi Netanya,2017 - Regular Season - 6 - Maccabi Petah Tikva,0,11,,,4.0,0,6,,,10.0,Netanya,HaMoshava,21.068620422647992,13800.0,0.2898550724637681,8.294049640102028,9.532423871145296,2012,5,25,Netanya,Petah Tikva
1240,2017-10-02,21:00,Regular Season,6,Ihud Bnei Sakhnin,Beitar Jerusalem,7,3,Ihud Bnei Sakhnin,3,2,Eli Hacmon,Acre Municipal,2000.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,2017 - Regular Season - 6 - Ihud Bnei Sakhnin,2017 - Regular Season - 6 - Beitar Jerusalem,0,10,,,9.0,0,11,,,1.0,Doha,Teddy,124.2265572489955,5500.0,0.36363636363636365,7.600902459542082,8.612503371220562,2011,6,36,Sakhnin,Jerusalem
1241,2017-11-18,20:30,Regular Season,6,Hapoel Beer Sheva,Hapoel Acre,4,12,Hapoel Acre,3,1,Daniel Bar Natan,Turner,15183.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 6 - Hapoel Beer Sheva,2017 - Regular Season - 6 - Hapoel Acre,0,11,,,6.0,0,5,,,11.0,Turner,Acre Municipal,183.52205385550886,16126.0,0.9415230063251891,9.627931659882188,9.688188155244967,2015,2,4,Be'er Sheva,Acre
1242,2017-10-14,18:00,Regular Season,7,Maccabi Petah Tikva,Maccabi Haifa,11,6,Maccabi Petah Tikva,2,2,Liran Liany,HaMoshava,7000.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 7 - Maccabi Petah Tikva,2017 - Regular Season - 7 - Maccabi Haifa,0,7,,,11.0,0,11,,,6.0,HaMoshava,Sammy Ofer,75.84154503558618,11500.0,0.6086956521739131,8.85366542803745,9.350102314351341,2011,6,36,Petah Tikva,Haifa
1243,2017-10-14,18:30,Regular Season,7,Hapoel Haifa,Hapoel Acre,1,12,Hapoel Acre,4,0,Igal Frid,Sammy Ofer,4440.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 7 - Hapoel Haifa,2017 - Regular Season - 7 - Hapoel Acre,0,17,,,1.0,0,5,,,12.0,Sammy Ofer,Acre Municipal,17.86524609456124,30858.0,0.14388489208633093,8.39840965542627,10.337151315002972,2014,3,9,Haifa,Acre
1244,2017-10-14,19:00,Regular Season,7,FC Ashdod,Hapoel Ashkelon,13,9,FC Ashdod,1,1,Menashe Masiah,Yud-Alef,1700.0,2017,0,0,0,0,0,0,1,0,0,0,0,1,2017 - Regular Season - 7 - FC Ashdod,2017 - Regular Season - 7 - Hapoel Ashkelon,0,2,,,14.0,0,9,,,9.0,Yud-Alef,Sala,17.712795725601094,7800.0,0.21794871794871795,7.438383530044307,8.961879012677683,1966,51,2601,Ashdod,Ashkelon
1245,2017-10-14,20:30,Regular Season,7,Hapoel Raanana,Hapoel Beer Sheva,14,3,Hapoel Raanana,1,3,Erez Papir,Netanya,2876.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 7 - Hapoel Raanana,2017 - Regular Season - 7 - Hapoel Beer Sheva,0,1,,,13.0,0,14,,,4.0,Netanya,Turner,113.49021676171931,13800.0,0.20840579710144927,7.964155718840937,9.532423871145296,2012,5,25,Netanya,Be'er Sheva
1246,2017-10-15,19:00,Regular Season,7,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,8,7,Ironi Kiryat Shmona,0,0,Ohad Asulin,Kiryat Shmona Municipal,1120.0,2017,0,0,0,0,0,0,1,0,0,0,0,1,2017 - Regular Season - 7 - Ironi Kiryat Shmona,2017 - Regular Season - 7 - Ihud Bnei Sakhnin,0,9,,,8.0,0,11,,,7.0,Kiryat Shmona Municipal,Doha,45.24673360913343,5300.0,0.21132075471698114,7.02108396428914,8.575462099540212,1989,28,784,Kiryat Shmona,Sakhnin
1247,2017-10-15,20:15,Regular Season,7,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,4,10,Bnei Yehuda Tel Aviv,2,0,Eli Hacmon,Netanya,8836.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 7 - Maccabi Tel Aviv,2017 - Regular Season - 7 - Bnei Yehuda Tel Aviv,0,14,,,5.0,0,8,,,10.0,Netanya,HaMoshava,21.068620422647992,13800.0,0.6402898550724637,9.086589564540008,9.532423871145296,2012,5,25,Netanya,Petah Tikva
1248,2017-10-16,21:00,Regular Season,7,Beitar Jerusalem,Maccabi Netanya,2,5,Maccabi Netanya,4,1,Gal Leibovitz,Teddy,12995.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,2017 - Regular Season - 7 - Beitar Jerusalem,2017 - Regular Season - 7 - Maccabi Netanya,0,14,,,3.0,0,11,,,2.0,Teddy,Netanya,67.68303794070863,31733.0,0.4095106041029843,9.47231994707559,10.365112427854497,1990,27,729,Jerusalem,Netanya
1249,2017-10-21,16:00,Regular Season,8,Bnei Yehuda Tel Aviv,FC Ashdod,11,12,FC Ashdod,1,2,Orel Grinfeld,HaMoshava,1600.0,2017,0,0,0,1,0,0,0,0,0,0,0,1,2017 - Regular Season - 8 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 8 - FC Ashdod,0,8,,,10.0,0,5,,,13.0,HaMoshava,Yud-Alef,38.511796697791986,11500.0,0.1391304347826087,7.3777589082278725,9.350102314351341,2011,6,36,Petah Tikva,Ashdod
1250,2017-10-21,18:00,Regular Season,8,Hapoel Acre,Hapoel Raanana,14,13,Hapoel Acre,0,2,David Fucsman,Acre Municipal,650.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 8 - Hapoel Acre,2017 - Regular Season - 8 - Hapoel Raanana,0,5,,,12.0,0,4,,,14.0,Acre Municipal,Netanya,71.12792448890106,5500.0,0.11818181818181818,6.476972362889683,8.612503371220562,2011,6,36,Acre,Netanya
1251,2017-10-21,18:15,Regular Season,8,Maccabi Netanya,Ironi Kiryat Shmona,4,9,Ironi Kiryat Shmona,3,1,Shalom Ben Avraham,Netanya,4800.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 8 - Maccabi Netanya,2017 - Regular Season - 8 - Ironi Kiryat Shmona,0,14,,,5.0,0,9,,,8.0,Netanya,Kiryat Shmona Municipal,121.28583945619715,13800.0,0.34782608695652173,8.476371196895983,9.532423871145296,2012,5,25,Netanya,Kiryat Shmona
1252,2017-10-21,20:30,Regular Season,8,Maccabi Haifa,Beitar Jerusalem,6,2,Maccabi Haifa,1,2,Eitan Shmuelevic,Sammy Ofer,28114.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 8 - Maccabi Haifa,2017 - Regular Season - 8 - Beitar Jerusalem,0,11,,,6.0,0,17,,,2.0,Sammy Ofer,Teddy,116.4007000708512,30858.0,0.9110765441700693,10.244022951891711,10.337151315002972,2014,3,9,Haifa,Jerusalem
1253,2017-10-22,19:00,Regular Season,8,Hapoel Ashkelon,Maccabi Petah Tikva,10,8,Hapoel Ashkelon,1,3,Roi Reinshreiber,Sala,2000.0,2017,0,0,0,0,0,0,1,0,0,0,0,1,2017 - Regular Season - 8 - Hapoel Ashkelon,2017 - Regular Season - 8 - Maccabi Petah Tikva,0,9,,,9.0,0,10,,,11.0,Sala,HaMoshava,56.13261695875686,5250.0,0.38095238095238093,7.600902459542082,8.565983355585669,1961,56,3136,Ashkelon,Petah Tikva
1254,2017-10-22,20:15,Regular Season,8,Ihud Bnei Sakhnin,Hapoel Haifa,7,1,Ihud Bnei Sakhnin,0,1,Alon Yefet,Acre Municipal,4000.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 8 - Ihud Bnei Sakhnin,2017 - Regular Season - 8 - Hapoel Haifa,0,11,,,7.0,0,20,,,1.0,Doha,Sammy Ofer,33.654959093171044,5500.0,0.7272727272727273,8.294049640102028,8.612503371220562,2011,6,36,Sakhnin,Haifa
1255,2017-10-23,21:00,Regular Season,8,Hapoel Beer Sheva,Maccabi Tel Aviv,3,5,Maccabi Tel Aviv,2,1,Ziv Adler,Turner,15500.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,2017 - Regular Season - 8 - Hapoel Beer Sheva,2017 - Regular Season - 8 - Maccabi Tel Aviv,0,17,,,3.0,0,14,,,4.0,Turner,Netanya,113.49021676171931,16126.0,0.9611807019719707,9.648595302907339,9.688188155244967,2015,2,4,Be'er Sheva,Netanya
1256,2017-10-28,16:00,Regular Season,9,Ihud Bnei Sakhnin,Maccabi Netanya,7,5,Ihud Bnei Sakhnin,0,0,Guy Berger,Acre Municipal,1500.0,2017,0,0,0,1,0,0,0,0,0,0,0,1,2017 - Regular Season - 9 - Ihud Bnei Sakhnin,2017 - Regular Season - 9 - Maccabi Netanya,0,12,,,7.0,0,15,,,4.0,Doha,Netanya,76.03997589403676,5500.0,0.2727272727272727,7.313220387090301,8.612503371220562,2011,6,36,Sakhnin,Netanya
1257,2017-10-28,18:00,Regular Season,9,Hapoel Haifa,Hapoel Raanana,1,13,Hapoel Raanana,2,0,Gal Leibovitz,Sammy Ofer,5300.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 9 - Hapoel Haifa,2017 - Regular Season - 9 - Hapoel Raanana,0,23,,,1.0,0,4,,,14.0,Sammy Ofer,Netanya,55.00741285608684,30858.0,0.1717544883012509,8.575462099540212,10.337151315002972,2014,3,9,Haifa,Netanya
1258,2017-10-28,18:15,Regular Season,9,Ironi Kiryat Shmona,Maccabi Haifa,6,8,Maccabi Haifa,1,0,Daniel Bar Natan,Kiryat Shmona Municipal,3000.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 9 - Ironi Kiryat Shmona,2017 - Regular Season - 9 - Maccabi Haifa,0,12,,,9.0,0,11,,,6.0,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,5300.0,0.5660377358490566,8.006367567650246,8.575462099540212,1989,28,784,Kiryat Shmona,Haifa
1259,2017-10-28,20:30,Regular Season,9,Beitar Jerusalem,Hapoel Ashkelon,2,11,Hapoel Ashkelon,2,0,Zvika Levi,Teddy,9000.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 9 - Beitar Jerusalem,2017 - Regular Season - 9 - Hapoel Ashkelon,0,20,,,2.0,0,9,,,10.0,Teddy,Sala,59.656271793605946,31733.0,0.2836164245422746,9.104979856318357,10.365112427854497,1990,27,729,Jerusalem,Ashkelon
1260,2017-10-29,20:10,Regular Season,9,Maccabi Tel Aviv,Hapoel Acre,4,14,Hapoel Acre,5,2,Liran Liany,Netanya,6132.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 9 - Maccabi Tel Aviv,2017 - Regular Season - 9 - Hapoel Acre,0,17,,,5.0,0,5,,,12.0,Netanya,Acre Municipal,71.12792448890106,13800.0,0.4443478260869565,8.721276239991704,9.532423871145296,2012,5,25,Netanya,Acre
1261,2017-10-29,21:00,Regular Season,9,FC Ashdod,Hapoel Beer Sheva,12,3,FC Ashdod,1,3,Menashe Masiah,Yud-Alef,4650.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,2017 - Regular Season - 9 - FC Ashdod,2017 - Regular Season - 9 - Hapoel Beer Sheva,0,5,,,13.0,0,20,,,3.0,Yud-Alef,Turner,60.809875281897874,7800.0,0.5961538461538461,8.444622498581403,8.961879012677683,1966,51,2601,Ashdod,Be'er Sheva
1262,2017-10-30,21:00,Regular Season,9,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,10,9,Maccabi Petah Tikva,1,2,Erez Papir,HaMoshava,1000.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,2017 - Regular Season - 9 - Maccabi Petah Tikva,2017 - Regular Season - 9 - Bnei Yehuda Tel Aviv,0,10,,,8.0,0,11,,,11.0,HaMoshava,HaMoshava,0.0,11500.0,0.08695652173913043,6.907755278982137,9.350102314351341,2011,6,36,Petah Tikva,Petah Tikva
1263,2017-11-04,16:00,Regular Season,10,Hapoel Acre,FC Ashdod,12,13,FC Ashdod,1,0,Idan Leiba,Acre Municipal,800.0,2017,0,0,0,1,0,0,0,0,0,0,0,1,2017 - Regular Season - 10 - Hapoel Acre,2017 - Regular Season - 10 - FC Ashdod,0,8,,,12.0,0,5,,,13.0,Acre Municipal,Yud-Alef,128.47653808705667,5500.0,0.14545454545454545,6.684611727667927,8.612503371220562,2011,6,36,Acre,Ashdod
1264,2017-11-04,18:15,Regular Season,10,Maccabi Netanya,Hapoel Haifa,5,1,Maccabi Netanya,2,0,Roi Reinshreiber,Netanya,11500.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 10 - Maccabi Netanya,2017 - Regular Season - 10 - Hapoel Haifa,0,18,,,5.0,0,23,,,1.0,Netanya,Sammy Ofer,55.00741285608684,13800.0,0.8333333333333334,9.350102314351341,9.532423871145296,2012,5,25,Netanya,Haifa
1265,2017-11-04,20:30,Regular Season,10,Bnei Yehuda Tel Aviv,Beitar Jerusalem,7,3,Bnei Yehuda Tel Aviv,3,2,Igal Frid,HaMoshava,9000.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 10 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 10 - Beitar Jerusalem,0,14,,,9.0,0,20,,,2.0,HaMoshava,Teddy,49.83677550365053,11500.0,0.782608695652174,9.104979856318357,9.350102314351341,2011,6,36,Petah Tikva,Jerusalem
1266,2017-11-05,20:00,Regular Season,10,Maccabi Petah Tikva,Hapoel Beer Sheva,11,2,Maccabi Petah Tikva,0,2,Alon Yefet,HaMoshava,3300.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 10 - Maccabi Petah Tikva,2017 - Regular Season - 10 - Hapoel Beer Sheva,0,10,,,10.0,0,23,,,3.0,HaMoshava,Turner,92.49370355690822,11500.0,0.28695652173913044,8.101677747454572,9.350102314351341,2011,6,36,Petah Tikva,Be'er Sheva
1267,2017-11-05,20:30,Regular Season,10,Hapoel Raanana,Maccabi Tel Aviv,14,4,Hapoel Raanana,0,1,Eitan Shmuelevic,Netanya,2500.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 10 - Hapoel Raanana,2017 - Regular Season - 10 - Maccabi Tel Aviv,0,4,,,14.0,0,20,,,4.0,Netanya,Netanya,0.0,13800.0,0.18115942028985507,7.824046010856292,9.532423871145296,2012,5,25,Netanya,Netanya
1268,2017-11-05,21:00,Regular Season,10,Maccabi Haifa,Ihud Bnei Sakhnin,6,9,Ihud Bnei Sakhnin,2,0,Eli Hacmon,Sammy Ofer,16239.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,2017 - Regular Season - 10 - Maccabi Haifa,2017 - Regular Season - 10 - Ihud Bnei Sakhnin,0,14,,,8.0,0,12,,,7.0,Sammy Ofer,Doha,33.654959093171044,30858.0,0.5262492708535874,9.695171035465087,10.337151315002972,2014,3,9,Haifa,Sakhnin
1269,2017-11-06,19:45,Regular Season,10,Hapoel Ashkelon,Ironi Kiryat Shmona,10,8,Hapoel Ashkelon,0,0,Liran Liany,Sala,1600.0,2017,0,0,0,0,0,0,1,0,0,0,0,0,2017 - Regular Season - 10 - Hapoel Ashkelon,2017 - Regular Season - 10 - Ironi Kiryat Shmona,0,10,,,11.0,0,13,,,6.0,Sala,Kiryat Shmona Municipal,195.4877425138202,5250.0,0.3047619047619048,7.3777589082278725,8.565983355585669,1961,56,3136,Ashkelon,Kiryat Shmona
1270,2017-11-25,16:00,Regular Season,11,Ihud Bnei Sakhnin,Hapoel Ashkelon,8,11,Hapoel Ashkelon,2,1,Eli Hacmon,Acre Municipal,800.0,2017,0,0,0,1,0,0,0,0,0,0,0,1,2017 - Regular Season - 11 - Ihud Bnei Sakhnin,2017 - Regular Season - 11 - Hapoel Ashkelon,0,15,,,9.0,0,10,,,10.0,Doha,Sala,150.3861761393288,5500.0,0.14545454545454545,6.684611727667927,8.612503371220562,2011,6,36,Sakhnin,Ashkelon
1271,2017-11-25,18:15,Regular Season,11,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,6,9,Bnei Yehuda Tel Aviv,2,1,Ziv Adler,Kiryat Shmona Municipal,800.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 11 - Ironi Kiryat Shmona,2017 - Regular Season - 11 - Bnei Yehuda Tel Aviv,0,16,,,8.0,0,14,,,7.0,Kiryat Shmona Municipal,HaMoshava,139.3706366673129,5300.0,0.1509433962264151,6.684611727667927,8.575462099540212,1989,28,784,Kiryat Shmona,Petah Tikva
1272,2017-11-25,20:30,Regular Season,11,Hapoel Acre,Maccabi Petah Tikva,13,10,Hapoel Acre,0,3,Shalom Ben Avraham,Acre Municipal,1000.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 11 - Hapoel Acre,2017 - Regular Season - 11 - Maccabi Petah Tikva,0,8,,,12.0,0,13,,,11.0,Acre Municipal,HaMoshava,91.473813777022,5500.0,0.18181818181818182,6.907755278982137,8.612503371220562,2011,6,36,Acre,Petah Tikva
1273,2017-11-25,20:30,Regular Season,11,Maccabi Netanya,Maccabi Haifa,5,7,Maccabi Haifa,1,1,Erez Papir,Netanya,12500.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 11 - Maccabi Netanya,2017 - Regular Season - 11 - Maccabi Haifa,0,19,,,5.0,0,15,,,6.0,Netanya,Sammy Ofer,55.00741285608684,13800.0,0.9057971014492754,9.433483923290392,9.532423871145296,2012,5,25,Netanya,Haifa
1274,2017-11-26,19:00,Regular Season,11,FC Ashdod,Hapoel Raanana,14,12,FC Ashdod,0,1,Daniel Bar Natan,Yud-Alef,1400.0,2017,0,0,0,0,0,0,1,0,0,0,0,1,2017 - Regular Season - 11 - FC Ashdod,2017 - Regular Season - 11 - Hapoel Raanana,0,5,,,13.0,0,7,,,14.0,Yud-Alef,Netanya,57.423522530876554,7800.0,0.1794871794871795,7.24422751560335,8.961879012677683,1966,51,2601,Ashdod,Netanya
1275,2017-11-26,20:15,Regular Season,11,Hapoel Haifa,Maccabi Tel Aviv,1,4,Maccabi Tel Aviv,2,2,Orel Grinfeld,Sammy Ofer,7500.0,2017,0,0,0,0,0,0,0,1,0,0,0,1,2017 - Regular Season - 11 - Hapoel Haifa,2017 - Regular Season - 11 - Maccabi Tel Aviv,0,24,,,1.0,0,21,,,4.0,Sammy Ofer,Netanya,55.00741285608684,30858.0,0.24304880419988334,8.922658299524402,10.337151315002972,2014,3,9,Haifa,Netanya
1276,2017-11-27,21:00,Regular Season,11,Beitar Jerusalem,Hapoel Beer Sheva,3,2,Beitar Jerusalem,2,2,Liran Liany,Teddy,26000.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,2017 - Regular Season - 11 - Beitar Jerusalem,2017 - Regular Season - 11 - Hapoel Beer Sheva,0,21,,,3.0,0,24,,,2.0,Teddy,Turner,65.81013503318253,31733.0,0.8193363375665711,10.165851817003619,10.365112427854497,1990,27,729,Jerusalem,Be'er Sheva
1277,2017-12-02,16:00,Regular Season,12,Maccabi Tel Aviv,FC Ashdod,4,13,FC Ashdod,1,1,Alon Yefet,Netanya,10117.0,2017,0,0,0,1,0,0,0,0,0,0,0,1,2017 - Regular Season - 12 - Maccabi Tel Aviv,2017 - Regular Season - 12 - FC Ashdod,0,22,,,4.0,0,6,,,14.0,Netanya,Yud-Alef,57.423522530876554,13800.0,0.7331159420289856,9.22197245620589,9.532423871145296,2012,5,25,Netanya,Ashdod
1278,2017-12-02,18:00,Regular Season,12,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,6,9,Ihud Bnei Sakhnin,3,0,Zvika Levi,HaMoshava,1700.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,2017 - Regular Season - 12 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 12 - Ihud Bnei Sakhnin,0,17,,,9.0,0,15,,,8.0,HaMoshava,Doha,94.3286993494961,11500.0,0.14782608695652175,7.438383530044307,9.350102314351341,2011,6,36,Petah Tikva,Sakhnin
