,Unnamed: 0,gameID,referee,date,timestamp,KOT,second,venueID,stadiums,city,leagueID,leagueName,country,logo,flag,season,round,homeTeamID,homeTeamName,homeTeamLogo,homeWinner,awayTeamID,awayTeamName,awayTeamLogo,awayWinner,homeGoals,awayGoals,homeHalfTimeScore,awayhomeHalfTimeScore,homeFullTimeScore,awayFullTimeScore,awayExtraTimeScore,awayPenaltyTimeScore,derby,while_world_cup,KOT_15_16,KOT_16_17,KOT_17_18,KOT_18_19,KOT_19_20,KOT_20_21,KOT_21_22,key_home,key_away,home_promoted,home_league_pts,home_pos,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_pos,away_is_relegated,away_is_champion,meanwhile_european_games
884,884,179431,G. Laibuvitz,2020-02-15,1581780600,17:30:00,1581784200,10592,Bloomfield Stadium,Tel-Aviv,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,FALSE,563,Hapoel Beer Sheva,https://media-1.api-sports.io/football/teams/563.png,TRUE,0,1,0,0,0,1,None,None,0,0,0,0,1,0,0,0,0,Regular Season - 24 - 2019 - Bnei Yehuda,Regular Season - 24 - 2019 - Hapoel Beer Sheva,0,30,9,,,0,41,4,,,1
885,885,179432,S. Levi,2020-02-16,1581872400,19:00:00,1581876000,3408,HaMoshava Stadium,Petach-Tikva,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,4499,Sektzia Nes Tziona,https://media-2.api-sports.io/football/teams/4499.png,TRUE,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,FALSE,3,0,1,0,3,0,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 24 - 2019 - Sektzia Nes Tziona,Regular Season - 24 - 2019 - Hapoel Ra'anana,0,18,13,,,0,16,14,,,1
886,886,179433,S. Ben Avraham,2020-02-15,1581771600,15:00:00,1581775200,869,Winner Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,None,2253,Hapoel Haifa,https://media-6.api-sports.io/football/teams/2253.png,None,0,0,0,0,0,0,None,None,0,0,1,0,0,0,0,0,0,Regular Season - 24 - 2019 - Maccabi Netanya,Regular Season - 24 - 2019 - Hapoel Haifa,0,31,8,,,0,33,7,,,1
887,887,179434,A. Shiloach,2020-02-16,1581876900,20:15:00,1581880500,10592,Bloomfield Stadium,Tel-Aviv,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,604,Maccabi Tel Aviv,https://media-2.api-sports.io/football/teams/604.png,TRUE,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,FALSE,3,0,0,0,3,0,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 24 - 2019 - Maccabi Tel Aviv,Regular Season - 24 - 2019 - Ironi Kiryat Shmona,0,58,1,,,0,19,12,,,1
888,888,179435,L. Liani,2020-02-24,1582568100,20:15:00,1582571700,10592,Bloomfield Stadium,Tel-Aviv,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,604,Maccabi Tel Aviv,https://media-5.api-sports.io/football/teams/604.png,TRUE,4501,Hapoel Tel Aviv,https://media-2.api-sports.io/football/teams/4501.png,FALSE,3,0,1,0,3,0,None,None,1,0,0,0,0,0,0,1,0,Regular Season - 25 - 2019 - Maccabi Tel Aviv,Regular Season - 25 - 2019 - Hapoel Tel Aviv,0,61,1,,,0,35,6,,,1
889,889,179436,Z. Adler,2020-02-22,1582376400,15:00:00,1582380000,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,4510,Ironi Kiryat Shmona,https://media-4.api-sports.io/football/teams/4510.png,TRUE,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,FALSE,3,0,2,0,3,0,None,None,0,0,1,0,0,0,0,0,0,Regular Season - 25 - 2019 - Ironi Kiryat Shmona,Regular Season - 25 - 2019 - Maccabi Netanya,0,22,12,,,0,31,9,,,1
890,890,179437,G. Laibuvitz,2020-02-22,1582389000,18:30:00,1582392600,868,Sammy Ofer Stadium,Haifa,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,TRUE,4499,Sektzia Nes Tziona,https://media-1.api-sports.io/football/teams/4499.png,FALSE,2,0,2,0,2,0,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 25 - 2019 - Hapoel Haifa,Regular Season - 25 - 2019 - Sektzia Nes Tziona,0,36,5,,,0,18,13,,,1
891,891,179438,R. Reinshreiber,2020-02-23,1582477200,19:00:00,1582480800,3408,HaMoshava Stadium,Petach-Tikva,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,FALSE,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,TRUE,0,1,0,0,0,1,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 25 - 2019 - Hapoel Ra'anana,Regular Season - 25 - 2019 - Bnei Yehuda,0,16,14,,,0,33,8,,,1
892,892,179439,O. Asulin,2020-02-23,1582481700,20:15:00,1582485300,869,Winner Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,563,Hapoel Beer Sheva,https://media-2.api-sports.io/football/teams/563.png,TRUE,4497,Hapoel Kfar Saba,https://media-2.api-sports.io/football/teams/4497.png,FALSE,3,1,2,1,3,1,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 25 - 2019 - Hapoel Beer Sheva,Regular Season - 25 - 2019 - Hapoel Kfar Saba,0,44,4,,,0,23,11,,,1
893,893,179440,E. Papir,2020-02-22,1582385400,17:30:00,1582389000,3419,Yud-Alef Stadium,Ashdod,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,FALSE,4195,Maccabi Haifa,https://media-5.api-sports.io/football/teams/4195.png,TRUE,1,2,1,1,1,2,None,None,0,0,0,0,1,0,0,0,0,Regular Season - 25 - 2019 - Ashdod,Regular Season - 25 - 2019 - Maccabi Haifa,0,28,10,,,0,55,2,,,1
894,894,179441,E. Hacmon,2020-02-22,1582393800,19:50:00,1582397400,869,Winner Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,4500,Hapoel Hadera,https://media-5.api-sports.io/football/teams/4500.png,FALSE,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,TRUE,1,4,1,1,1,4,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 25 - 2019 - Hapoel Hadera,Regular Season - 25 - 2019 - Beitar Jerusalem,0,34,7,,,0,46,3,,,1
895,895,179442,O. Grinfeld,2020-02-29,1582998600,19:50:00,1583002200,10592,Bloomfield Stadium,Tel-Aviv,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,4501,Hapoel Tel Aviv,https://media-4.api-sports.io/football/teams/4501.png,TRUE,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,FALSE,2,1,1,1,2,1,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 26 - 2019 - Hapoel Tel Aviv,Regular Season - 26 - 2019 - Hapoel Hadera,0,38,5,,,0,34,8,,,1
896,896,179443,S. Ben Avraham,2020-03-01,1583085600,20:00:00,1583089200,867,Yaakov Turner Toto Stadium,Beer Sheva,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,657,Beitar Jerusalem,https://media-4.api-sports.io/football/teams/657.png,TRUE,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,FALSE,2,1,1,0,2,1,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 26 - 2019 - Beitar Jerusalem,Regular Season - 26 - 2019 - Ashdod,0,49,3,,,0,28,10,,,1
897,897,179444,E. Shmuelevich,2020-03-01,1583086500,20:15:00,1583090100,869,Winner Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,TRUE,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,FALSE,4,0,2,0,4,0,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 26 - 2019 - Maccabi Haifa,Regular Season - 26 - 2019 - Hapoel Beer Sheva,0,58,2,,,0,44,4,,,1
898,898,179445,D. Fuxman,2020-02-29,1582981200,15:00:00,1582984800,3408,HaMoshava Stadium,Petach-Tikva,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,4497,Hapoel Kfar Saba,https://media-6.api-sports.io/football/teams/4497.png,TRUE,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,FALSE,3,0,2,0,3,0,None,None,0,0,1,0,0,0,0,0,0,Regular Season - 26 - 2019 - Hapoel Kfar Saba,Regular Season - 26 - 2019 - Hapoel Ra'anana,0,26,11,,,0,16,14,,,1
899,899,179446,I. Frid,2020-02-29,1582998600,19:50:00,1583002200,3408,HaMoshava Stadium,Petach-Tikva,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,None,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,None,0,0,0,0,0,0,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 26 - 2019 - Bnei Yehuda,Regular Season - 26 - 2019 - Hapoel Haifa,0,34,7,,,0,37,6,,,1
900,900,179447,R. Reinshreiber,2020-03-01,1583082000,19:00:00,1583085600,3408,HaMoshava Stadium,Petach-Tikva,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,4499,Sektzia Nes Tziona,https://media-5.api-sports.io/football/teams/4499.png,TRUE,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,FALSE,1,0,0,0,1,0,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 26 - 2019 - Sektzia Nes Tziona,Regular Season - 26 - 2019 - Ironi Kiryat Shmona,0,21,13,,,0,22,12,,,1
901,901,179448,E. Papir,2020-02-29,1582989300,17:15:00,1582992900,869,Winner Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,FALSE,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,TRUE,0,1,0,1,0,1,None,None,0,0,0,0,1,0,0,0,0,Regular Season - 26 - 2019 - Maccabi Netanya,Regular Season - 26 - 2019 - Maccabi Tel Aviv,0,31,9,,,0,64,1,,,1
902,902,331806,O. Na'al,2020-06-01,1591031700,20:15:00,1591035300,10592,Bloomfield Stadium,Tel-Aviv,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 1,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,None,4497,Hapoel Kfar Saba,https://media-6.api-sports.io/football/teams/4497.png,None,0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 1 - 2019 - Bnei Yehuda,Relegation Round - 1 - 2019 - Hapoel Kfar Saba,0,1,5,,,0,1,6,,,1
903,903,331807,E. Shmuelevich,2020-06-03,1591202700,19:45:00,1591206300,869,Netanya Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 1,4500,Hapoel Hadera,https://media-2.api-sports.io/football/teams/4500.png,None,4499,Sektzia Nes Tziona,https://media-1.api-sports.io/football/teams/4499.png,None,2,2,0,0,2,2,None,None,0,0,0,0,0,0,1,0,0,Relegation Round - 1 - 2019 - Hapoel Hadera,Relegation Round - 1 - 2019 - Sektzia Nes Tziona,0,1,3,,,0,1,4,,,0
904,904,331808,L. Liani,2020-06-02,1591117200,20:00:00,1591120800,869,Netanya Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 1,4505,Maccabi Netanya,https://media-4.api-sports.io/football/teams/4505.png,TRUE,4510,Ironi Kiryat Shmona,https://media-4.api-sports.io/football/teams/4510.png,FALSE,3,1,2,0,3,1,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 1 - 2019 - Maccabi Netanya,Relegation Round - 1 - 2019 - Ironi Kiryat Shmona,0,3,1,,,0,0,8,,,0
905,905,331809,D. Bar Natan,2020-06-02,1591116300,19:45:00,1591119900,3419,Yud-Alef Stadium,Ashdod,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 1,4507,Ashdod,https://media-6.api-sports.io/football/teams/4507.png,TRUE,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,FALSE,3,2,0,1,3,2,None,None,0,0,0,0,0,0,1,0,0,Relegation Round - 1 - 2019 - Ashdod,Relegation Round - 1 - 2019 - Hapoel Ra'anana,0,3,2,,,0,0,7,,,0
906,906,331810,S. Ben Avraham,2020-06-06,1591463700,20:15:00,1591467300,3408,HaMoshava Stadium,Petach-Tikva,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 2,4497,Hapoel Kfar Saba,https://media-5.api-sports.io/football/teams/4497.png,TRUE,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,FALSE,2,0,0,0,2,0,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 2 - 2019 - Hapoel Kfar Saba,Relegation Round - 2 - 2019 - Hapoel Ra'anana,0,4,2,,,0,0,8,,,1
907,907,331811,Z. Adler,2020-06-06,1591462800,20:00:00,1591466400,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 2,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,TRUE,4507,Ashdod,https://media-2.api-sports.io/football/teams/4507.png,FALSE,3,0,2,0,3,0,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 2 - 2019 - Ironi Kiryat Shmona,Relegation Round - 2 - 2019 - Ashdod,0,3,4,,,0,3,6,,,1
908,908,331812,I. Frid,2020-06-07,1591548300,19:45:00,1591551900,2610,National Stadium Ramat Gan,Ramat Gan,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 2,4499,Sektzia Nes Tziona,https://media-6.api-sports.io/football/teams/4499.png,TRUE,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,FALSE,1,0,0,0,1,0,None,None,0,0,0,0,0,0,1,0,0,Relegation Round - 2 - 2019 - Sektzia Nes Tziona,Relegation Round - 2 - 2019 - Maccabi Netanya,0,4,3,,,0,3,5,,,1
909,909,331813,S. Levi,2020-06-06,1591462800,20:00:00,1591466400,10592,Bloomfield Stadium,Tel-Aviv,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 2,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,TRUE,4500,Hapoel Hadera,https://media-1.api-sports.io/football/teams/4500.png,FALSE,5,0,3,0,5,0,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 2 - 2019 - Bnei Yehuda,Relegation Round - 2 - 2019 - Hapoel Hadera,0,4,1,,,0,1,7,,,1
910,910,331814,A. Shiloach,2020-06-13,1592067600,20:00:00,1592071200,869,Netanya Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 3,4500,Hapoel Hadera,https://media-2.api-sports.io/football/teams/4500.png,None,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,None,0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 3 - 2019 - Hapoel Hadera,Relegation Round - 3 - 2019 - Hapoel Kfar Saba,0,2,7,,,0,5,4,,,1
911,911,331815,M. Rushrush,2020-06-15,1592239500,19:45:00,1592243100,869,Netanya Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 3,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,FALSE,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,TRUE,1,3,1,1,1,3,None,None,0,0,0,0,0,0,1,0,0,Relegation Round - 3 - 2019 - Maccabi Netanya,Relegation Round - 3 - 2019 - Bnei Yehuda,0,3,6,,,0,7,1,,,1
912,912,331816,G. Laibuvitz,2020-06-13,1592070300,20:45:00,1592073900,3419,Yud-Alef Stadium,Ashdod,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 3,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,TRUE,4499,Sektzia Nes Tziona,https://media-1.api-sports.io/football/teams/4499.png,FALSE,2,0,1,0,2,0,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 3 - 2019 - Ashdod,Relegation Round - 3 - 2019 - Sektzia Nes Tziona,0,6,3,,,0,4,5,,,1
913,913,331817,O. Grinfeld,2020-06-13,1592067600,20:00:00,1592071200,2610,National Stadium Ramat Gan,Ramat Gan,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 3,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,FALSE,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,TRUE,0,1,0,0,0,1,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 3 - 2019 - Hapoel Ra'anana,Relegation Round - 3 - 2019 - Ironi Kiryat Shmona,0,0,8,,,0,6,2,,,1
914,914,331818,E. Papir,2020-06-20,1592671500,19:45:00,1592675100,4540,Levita Stadium,Kfar Saba,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 4,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,None,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,None,0,0,0,0,0,0,None,None,0,0,0,0,0,0,1,0,0,Relegation Round - 4 - 2019 - Hapoel Kfar Saba,Relegation Round - 4 - 2019 - Ironi Kiryat Shmona,0,6,5,,,0,7,2,,,1
915,915,331819,R. Reinshreiber,2020-06-18,1592499600,20:00:00,1592503200,2610,National Stadium Ramat Gan,Ramat Gan,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 4,4499,Sektzia Nes Tziona,https://media-2.api-sports.io/football/teams/4499.png,TRUE,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,FALSE,2,1,1,0,2,1,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 4 - 2019 - Sektzia Nes Tziona,Relegation Round - 4 - 2019 - Hapoel Ra'anana,0,7,4,,,0,0,8,,,1
916,916,331820,N. Steif,2020-06-21,1592762400,21:00:00,1592766000,None,Bloomfield,Tel Aviv,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 4,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,None,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,None,3,3,1,2,3,3,None,None,0,0,0,0,0,0,0,0,1,Relegation Round - 4 - 2019 - Bnei Yehuda,Relegation Round - 4 - 2019 - Ashdod,0,8,1,,,0,7,3,,,1
917,917,331821,D. Cohen,2020-06-18,1592500500,20:15:00,1592504100,3404,Afula Illit Stadium,Afula,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 4,4500,Hapoel Hadera,https://media-6.api-sports.io/football/teams/4500.png,FALSE,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,TRUE,1,2,0,0,1,2,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 4 - 2019 - Hapoel Hadera,Relegation Round - 4 - 2019 - Maccabi Netanya,0,2,7,,,0,6,6,,,1
918,918,331822,N. Steif,2020-07-02,1593710100,20:15:00,1593713700,869,Winner Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 7,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,FALSE,4497,Hapoel Kfar Saba,https://media-5.api-sports.io/football/teams/4497.png,TRUE,0,1,0,1,0,1,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 7 - 2019 - Maccabi Netanya,Relegation Round - 7 - 2019 - Hapoel Kfar Saba,0,9,6,,,0,12,3,,,1
919,919,331823,O. Asulin,2020-07-02,1593710100,20:15:00,1593713700,3419,Yud-Alef Stadium,Ashdod,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 7,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,TRUE,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,FALSE,3,1,2,0,3,1,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 7 - 2019 - Ashdod,Relegation Round - 7 - 2019 - Hapoel Hadera,0,13,2,,,0,6,7,0.0,,1
920,920,331824,D. Cohen,2020-07-01,1593623700,20:15:00,1593627300,869,Netanya Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 7,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,FALSE,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,TRUE,0,4,0,2,0,4,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 7 - 2019 - Hapoel Ra'anana,Relegation Round - 7 - 2019 - Bnei Yehuda,0,1,8,1.0,,0,15,1,,,1
921,921,331825,R. Reinshreiber,2020-07-02,1593710100,20:15:00,1593713700,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 7,4510,Ironi Kiryat Shmona,https://media-4.api-sports.io/football/teams/4510.png,TRUE,4499,Sektzia Nes Tziona,https://media-6.api-sports.io/football/teams/4499.png,FALSE,1,0,0,0,1,0,None,None,0,0,0,0,0,0,0,1,0,Relegation Round - 7 - 2019 - Ironi Kiryat Shmona,Relegation Round - 7 - 2019 - Sektzia Nes Tziona,0,10,5,,,0,11,4,,,1
922,922,331826,Z. Adler,2020-06-28,1593367200,21:00:00,1593370800,4540,Levita Stadium,Kfar Saba,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 6,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,FALSE,4499,Sektzia Nes Tziona,https://media-6.api-sports.io/football/teams/4499.png,TRUE,0,1,0,1,0,1,None,None,0,0,0,0,0,0,0,0,1,Relegation Round - 6 - 2019 - Hapoel Kfar Saba,Relegation Round - 6 - 2019 - Sektzia Nes Tziona,0,9,4,,,0,11,2,,,1
923,923,331827,L. Liani,2020-06-28,1593367200,21:00:00,1593370800,None,Bloomfield,Tel Aviv,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 6,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,TRUE,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,FALSE,2,0,0,0,2,0,None,None,0,0,0,0,0,0,0,0,1,Relegation Round - 6 - 2019 - Bnei Yehuda,Relegation Round - 6 - 2019 - Ironi Kiryat Shmona,0,12,1,,,0,7,6,,,1
924,924,331828,S. Mezamber,2020-06-27,1593276300,19:45:00,1593279900,3404,Afula Illit Stadium,Afula,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 6,4500,Hapoel Hadera,https://media-5.api-sports.io/football/teams/4500.png,None,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,None,2,2,2,1,2,2,None,None,0,0,0,0,0,0,1,0,0,Relegation Round - 6 - 2019 - Hapoel Hadera,Relegation Round - 6 - 2019 - Hapoel Ra'anana,0,6,7,0.0,,0,1,8,1.0,,1
925,925,331829,I. Frid,2020-06-28,1593367200,21:00:00,1593370800,869,Netanya Stadium,Netanya,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 6,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,FALSE,4507,Ashdod,https://media-6.api-sports.io/football/teams/4507.png,TRUE,2,5,1,3,2,5,None,None,0,0,0,0,0,0,0,0,1,Relegation Round - 6 - 2019 - Maccabi Netanya,Relegation Round - 6 - 2019 - Ashdod,0,9,5,,,0,10,3,,,1
